date,session_key,y,x,z,driver_number,meeting_key
2024-04-07T06:01:20.902000+00:00,9496,-766,-1847,878,22,1232
2024-04-07T06:01:21.102000+00:00,9496,-812,-1983,877,22,1232
2024-04-07T06:01:21.382000+00:00,9496,-903,-2194,874,22,1232
2024-04-07T06:01:21.722000+00:00,9496,-1042,-2451,870,22,1232
2024-04-07T06:01:22.121000+00:00,9496,-1168,-2632,868,22,1232
2024-04-07T06:01:22.342000+00:00,9496,-1277,-2754,865,22,1232
2024-04-07T06:01:22.542000+00:00,9496,-1388,-2857,863,22,1232
2024-04-07T06:01:22.802000+00:00,9496,-1568,-2996,860,22,1232
2024-04-07T06:01:22.862000+00:00,9496,-1605,-3024,860,22,1232
2024-04-07T06:01:23.241000+00:00,9496,-1872,-3224,855,22,1232
2024-04-07T06:01:23.641000+00:00,9496,-2079,-3381,852,22,1232
2024-04-07T06:01:23.822000+00:00,9496,-2187,-3466,850,22,1232
2024-04-07T06:01:24.021000+00:00,9496,-2356,-3608,848,22,1232
2024-04-07T06:01:24.301000+00:00,9496,-2434,-3673,846,22,1232
2024-04-07T06:01:24.681000+00:00,9496,-2608,-3828,843,22,1232
2024-04-07T06:01:24.881000+00:00,9496,-2673,-3917,840,22,1232
2024-04-07T06:01:25.081000+00:00,9496,-2720,-4049,839,22,1232
2024-04-07T06:01:25.361000+00:00,9496,-2748,-4195,834,22,1232
2024-04-07T06:01:25.681000+00:00,9496,-2781,-4381,830,22,1232
2024-04-07T06:01:25.921000+00:00,9496,-2804,-4522,827,22,1232
2024-04-07T06:01:26.082000+00:00,9496,-2833,-4706,822,22,1232
2024-04-07T06:01:26.461000+00:00,9496,-2864,-4919,817,22,1232
2024-04-07T06:01:26.961000+00:00,9496,-2872,-5093,811,22,1232
2024-04-07T06:01:27.182000+00:00,9496,-2865,-5212,807,22,1232
2024-04-07T06:01:27.482000+00:00,9496,-2852,-5304,803,22,1232
2024-04-07T06:01:27.662000+00:00,9496,-2836,-5366,801,22,1232
2024-04-07T06:01:28.002000+00:00,9496,-2785,-5467,800,22,1232
2024-04-07T06:01:28.042000+00:00,9496,-2777,-5478,799,22,1232
2024-04-07T06:01:28.242000+00:00,9496,-2729,-5526,800,22,1232
2024-04-07T06:01:28.442000+00:00,9496,-2669,-5568,802,22,1232
2024-04-07T06:01:28.802000+00:00,9496,-2524,-5633,803,22,1232
2024-04-07T06:01:29.242000+00:00,9496,-2411,-5659,803,22,1232
2024-04-07T06:01:29.601000+00:00,9496,-2294,-5674,802,22,1232
2024-04-07T06:01:29.861000+00:00,9496,-2178,-5687,801,22,1232
2024-04-07T06:01:30.141000+00:00,9496,-2080,-5702,801,22,1232
2024-04-07T06:01:30.441000+00:00,9496,-1911,-5739,801,22,1232
2024-04-07T06:01:30.821000+00:00,9496,-1769,-5771,801,22,1232
2024-04-07T06:01:30.981000+00:00,9496,-1689,-5788,801,22,1232
2024-04-07T06:01:31.281000+00:00,9496,-1499,-5829,801,22,1232
2024-04-07T06:01:31.561000+00:00,9496,-1362,-5858,802,22,1232
2024-04-07T06:01:31.861000+00:00,9496,-1189,-5896,803,22,1232
2024-04-07T06:01:32.121000+00:00,9496,-948,-5947,808,22,1232
2024-04-07T06:01:32.441000+00:00,9496,-836,-5972,810,22,1232
2024-04-07T06:01:32.641000+00:00,9496,-710,-5999,815,22,1232
2024-04-07T06:01:32.882000+00:00,9496,-555,-6030,821,22,1232
2024-04-07T06:01:33.041000+00:00,9496,-450,-6050,826,22,1232
2024-04-07T06:01:33.221000+00:00,9496,-329,-6075,832,22,1232
2024-04-07T06:01:33.481000+00:00,9496,-152,-6106,840,22,1232
2024-04-07T06:01:33.722000+00:00,9496,13,-6132,849,22,1232
2024-04-07T06:01:33.942000+00:00,9496,165,-6144,855,22,1232
2024-04-07T06:01:34.061000+00:00,9496,246,-6143,860,22,1232
2024-04-07T06:01:34.322000+00:00,9496,506,-6102,873,22,1232
2024-04-07T06:01:34.621000+00:00,9496,601,-6074,878,22,1232
2024-04-07T06:01:34.982000+00:00,9496,812,-5992,889,22,1232
2024-04-07T06:01:35.282000+00:00,9496,931,-5937,895,22,1232
2024-04-07T06:01:35.562000+00:00,9496,1040,-5884,900,22,1232
2024-04-07T06:01:35.802000+00:00,9496,1119,-5846,905,22,1232
2024-04-07T06:01:36.002000+00:00,9496,1187,-5817,909,22,1232
2024-04-07T06:01:36.221000+00:00,9496,1280,-5786,913,22,1232
2024-04-07T06:01:36.621000+00:00,9496,1405,-5770,914,22,1232
2024-04-07T06:01:36.921000+00:00,9496,1446,-5774,915,22,1232
2024-04-07T06:01:37.201000+00:00,9496,1506,-5794,916,22,1232
2024-04-07T06:01:37.461000+00:00,9496,1553,-5824,918,22,1232
2024-04-07T06:01:37.661000+00:00,9496,1582,-5852,918,22,1232
2024-04-07T06:01:37.881000+00:00,9496,1615,-5903,920,22,1232
2024-04-07T06:01:38.222000+00:00,9496,1630,-5962,920,22,1232
2024-04-07T06:01:38.582000+00:00,9496,1631,-6007,921,22,1232
2024-04-07T06:01:38.741000+00:00,9496,1628,-6034,922,22,1232
2024-04-07T06:01:39.042000+00:00,9496,1611,-6089,923,22,1232
2024-04-07T06:01:39.241000+00:00,9496,1596,-6119,924,22,1232
2024-04-07T06:01:39.501000+00:00,9496,1548,-6182,926,22,1232
2024-04-07T06:01:39.862000+00:00,9496,1509,-6216,926,22,1232
2024-04-07T06:01:40.142000+00:00,9496,1455,-6255,927,22,1232
2024-04-07T06:01:40.442000+00:00,9496,1392,-6291,927,22,1232
2024-04-07T06:01:40.762000+00:00,9496,1271,-6354,926,22,1232
2024-04-07T06:01:41.082000+00:00,9496,1218,-6382,926,22,1232
2024-04-07T06:01:41.282000+00:00,9496,1157,-6415,926,22,1232
2024-04-07T06:01:41.542000+00:00,9496,1072,-6461,927,22,1232
2024-04-07T06:01:41.762000+00:00,9496,984,-6511,927,22,1232
2024-04-07T06:01:41.962000+00:00,9496,918,-6551,928,22,1232
2024-04-07T06:01:42.142000+00:00,9496,801,-6624,928,22,1232
2024-04-07T06:01:42.462000+00:00,9496,719,-6676,929,22,1232
2024-04-07T06:01:42.741000+00:00,9496,599,-6755,930,22,1232
2024-04-07T06:01:42.901000+00:00,9496,528,-6801,930,22,1232
2024-04-07T06:01:43.201000+00:00,9496,393,-6893,932,22,1232
2024-04-07T06:01:43.281000+00:00,9496,356,-6919,932,22,1232
2024-04-07T06:01:43.581000+00:00,9496,216,-7025,933,22,1232
2024-04-07T06:01:43.821000+00:00,9496,98,-7130,933,22,1232
2024-04-07T06:01:44.161000+00:00,9496,-38,-7276,935,22,1232
2024-04-07T06:01:44.301000+00:00,9496,-94,-7345,936,22,1232
2024-04-07T06:01:44.641000+00:00,9496,-234,-7551,938,22,1232
2024-04-07T06:01:44.961000+00:00,9496,-340,-7797,941,22,1232
2024-04-07T06:01:45.302000+00:00,9496,-377,-7961,941,22,1232
2024-04-07T06:01:45.561000+00:00,9496,-409,-8215,940,22,1232
2024-04-07T06:01:45.962000+00:00,9496,-429,-8531,934,22,1232
2024-04-07T06:01:46.442000+00:00,9496,-409,-8868,923,22,1232
2024-04-07T06:01:46.841000+00:00,9496,-378,-9075,914,22,1232
2024-04-07T06:01:47.042000+00:00,9496,-346,-9223,906,22,1232
2024-04-07T06:01:47.262000+00:00,9496,-303,-9386,898,22,1232
2024-04-07T06:01:47.381000+00:00,9496,-276,-9475,894,22,1232
2024-04-07T06:01:47.642000+00:00,9496,-190,-9727,888,22,1232
2024-04-07T06:01:48.122000+00:00,9496,-46,-10097,886,22,1232
2024-04-07T06:01:48.362000+00:00,9496,-1,-10200,888,22,1232
2024-04-07T06:01:48.662000+00:00,9496,110,-10412,894,22,1232
2024-04-07T06:01:48.842000+00:00,9496,198,-10549,899,22,1232
2024-04-07T06:01:49.081000+00:00,9496,303,-10695,905,22,1232
2024-04-07T06:01:49.261000+00:00,9496,395,-10809,910,22,1232
2024-04-07T06:01:49.421000+00:00,9496,483,-10906,915,22,1232
2024-04-07T06:01:49.581000+00:00,9496,577,-10999,918,22,1232
2024-04-07T06:01:49.801000+00:00,9496,715,-11118,923,22,1232
2024-04-07T06:01:49.981000+00:00,9496,833,-11208,926,22,1232
2024-04-07T06:01:50.241000+00:00,9496,1014,-11324,929,22,1232
2024-04-07T06:01:50.541000+00:00,9496,1295,-11461,935,22,1232
2024-04-07T06:01:50.881000+00:00,9496,1583,-11586,940,22,1232
2024-04-07T06:01:51.302000+00:00,9496,1823,-11688,942,22,1232
2024-04-07T06:01:51.461000+00:00,9496,1926,-11731,942,22,1232
2024-04-07T06:01:51.781000+00:00,9496,2129,-11825,943,22,1232
2024-04-07T06:01:52.001000+00:00,9496,2255,-11889,944,22,1232
2024-04-07T06:01:52.182000+00:00,9496,2354,-11942,944,22,1232
2024-04-07T06:01:52.241000+00:00,9496,2386,-11959,944,22,1232
2024-04-07T06:01:52.621000+00:00,9496,2596,-12098,943,22,1232
2024-04-07T06:01:52.881000+00:00,9496,2670,-12175,943,22,1232
2024-04-07T06:01:53.222000+00:00,9496,2785,-12375,943,22,1232
2024-04-07T06:01:53.441000+00:00,9496,2803,-12434,943,22,1232
2024-04-07T06:01:53.701000+00:00,9496,2827,-12563,944,22,1232
2024-04-07T06:01:53.902000+00:00,9496,2834,-12663,944,22,1232
2024-04-07T06:01:54.261000+00:00,9496,2830,-12839,944,22,1232
2024-04-07T06:01:54.462000+00:00,9496,2821,-12934,945,22,1232
2024-04-07T06:01:54.622000+00:00,9496,2797,-13077,945,22,1232
2024-04-07T06:01:54.982000+00:00,9496,2757,-13223,945,22,1232
2024-04-07T06:01:55.322000+00:00,9496,2725,-13309,945,22,1232
2024-04-07T06:01:55.542000+00:00,9496,2683,-13396,944,22,1232
2024-04-07T06:01:55.722000+00:00,9496,2642,-13461,944,22,1232
2024-04-07T06:01:56.041000+00:00,9496,2532,-13578,944,22,1232
2024-04-07T06:01:56.462000+00:00,9496,2411,-13650,943,22,1232
2024-04-07T06:01:56.641000+00:00,9496,2354,-13673,943,22,1232
2024-04-07T06:01:56.881000+00:00,9496,2267,-13695,942,22,1232
2024-04-07T06:01:57.081000+00:00,9496,2150,-13705,940,22,1232
2024-04-07T06:01:57.501000+00:00,9496,2037,-13695,936,22,1232
2024-04-07T06:01:57.701000+00:00,9496,1962,-13678,934,22,1232
2024-04-07T06:01:57.882000+00:00,9496,1841,-13636,929,22,1232
2024-04-07T06:01:58.261000+00:00,9496,1698,-13564,920,22,1232
2024-04-07T06:01:58.642000+00:00,9496,1602,-13498,913,22,1232
2024-04-07T06:01:58.801000+00:00,9496,1551,-13457,908,22,1232
2024-04-07T06:01:59.202000+00:00,9496,1379,-13290,891,22,1232
2024-04-07T06:01:59.582000+00:00,9496,1274,-13171,878,22,1232
2024-04-07T06:01:59.802000+00:00,9496,1190,-13065,867,22,1232
2024-04-07T06:02:00.122000+00:00,9496,1086,-12927,853,22,1232
2024-04-07T06:02:00.402000+00:00,9496,985,-12790,840,22,1232
2024-04-07T06:02:00.562000+00:00,9496,897,-12669,832,22,1232
2024-04-07T06:02:00.942000+00:00,9496,782,-12504,822,22,1232
2024-04-07T06:02:01.202000+00:00,9496,643,-12294,813,22,1232
2024-04-07T06:02:01.601000+00:00,9496,540,-12132,809,22,1232
2024-04-07T06:02:01.782000+00:00,9496,474,-12025,808,22,1232
2024-04-07T06:02:01.982000+00:00,9496,352,-11817,807,22,1232
2024-04-07T06:02:02.322000+00:00,9496,280,-11691,809,22,1232
2024-04-07T06:02:02.501000+00:00,9496,217,-11577,810,22,1232
2024-04-07T06:02:02.841000+00:00,9496,62,-11289,816,22,1232
2024-04-07T06:02:03.262000+00:00,9496,-54,-11060,822,22,1232
2024-04-07T06:02:03.481000+00:00,9496,-148,-10867,827,22,1232
2024-04-07T06:02:03.741000+00:00,9496,-206,-10741,830,22,1232
2024-04-07T06:02:04.102000+00:00,9496,-359,-10382,839,22,1232
2024-04-07T06:02:04.461000+00:00,9496,-421,-10220,843,22,1232
2024-04-07T06:02:04.662000+00:00,9496,-476,-10071,847,22,1232
2024-04-07T06:02:04.841000+00:00,9496,-525,-9936,851,22,1232
2024-04-07T06:02:05.141000+00:00,9496,-620,-9662,857,22,1232
2024-04-07T06:02:05.522000+00:00,9496,-703,-9417,862,22,1232
2024-04-07T06:02:05.581000+00:00,9496,-719,-9371,862,22,1232
2024-04-07T06:02:05.822000+00:00,9496,-781,-9185,863,22,1232
2024-04-07T06:02:06.022000+00:00,9496,-833,-9030,864,22,1232
2024-04-07T06:02:06.241000+00:00,9496,-891,-8858,864,22,1232
2024-04-07T06:02:06.542000+00:00,9496,-975,-8607,864,22,1232
2024-04-07T06:02:06.582000+00:00,9496,-980,-8591,864,22,1232
2024-04-07T06:02:06.981000+00:00,9496,-1092,-8258,864,22,1232
2024-04-07T06:02:07.202000+00:00,9496,-1145,-8099,864,22,1232
2024-04-07T06:02:07.462000+00:00,9496,-1215,-7892,864,22,1232
2024-04-07T06:02:07.601000+00:00,9496,-1259,-7759,864,22,1232
2024-04-07T06:02:07.841000+00:00,9496,-1324,-7566,864,22,1232
2024-04-07T06:02:08.141000+00:00,9496,-1438,-7227,864,22,1232
2024-04-07T06:02:08.542000+00:00,9496,-1514,-7000,863,22,1232
2024-04-07T06:02:08.802000+00:00,9496,-1585,-6789,863,22,1232
2024-04-07T06:02:09.002000+00:00,9496,-1673,-6529,863,22,1232
2024-04-07T06:02:09.361000+00:00,9496,-1738,-6332,863,22,1232
2024-04-07T06:02:09.581000+00:00,9496,-1799,-6152,863,22,1232
2024-04-07T06:02:09.841000+00:00,9496,-1881,-5906,863,22,1232
2024-04-07T06:02:10.101000+00:00,9496,-1943,-5725,863,22,1232
2024-04-07T06:02:10.342000+00:00,9496,-2014,-5512,864,22,1232
2024-04-07T06:02:10.622000+00:00,9496,-2055,-5290,864,22,1232
2024-04-07T06:02:10.681000+00:00,9496,-2056,-5257,864,22,1232
2024-04-07T06:02:11.061000+00:00,9496,-1986,-4901,864,22,1232
2024-04-07T06:02:11.421000+00:00,9496,-1862,-4574,866,22,1232
2024-04-07T06:02:11.841000+00:00,9496,-1736,-4313,869,22,1232
2024-04-07T06:02:12.002000+00:00,9496,-1669,-4195,871,22,1232
2024-04-07T06:02:12.262000+00:00,9496,-1484,-3907,877,22,1232
2024-04-07T06:02:12.602000+00:00,9496,-1373,-3756,881,22,1232
2024-04-07T06:02:12.882000+00:00,9496,-1222,-3571,885,22,1232
2024-04-07T06:02:13.102000+00:00,9496,-1059,-3394,888,22,1232
2024-04-07T06:02:13.482000+00:00,9496,-825,-3147,894,22,1232
2024-04-07T06:02:13.942000+00:00,9496,-602,-2915,899,22,1232
2024-04-07T06:02:14.162000+00:00,9496,-465,-2780,902,22,1232
2024-04-07T06:02:14.462000+00:00,9496,-329,-2643,905,22,1232
2024-04-07T06:02:14.702000+00:00,9496,-218,-2531,908,22,1232
2024-04-07T06:02:14.961000+00:00,9496,-126,-2439,911,22,1232
2024-04-07T06:02:15.162000+00:00,9496,-22,-2334,913,22,1232
2024-04-07T06:02:15.442000+00:00,9496,23,-2285,914,22,1232
2024-04-07T06:02:15.661000+00:00,9496,59,-2243,916,22,1232
2024-04-07T06:02:15.961000+00:00,9496,123,-2158,917,22,1232
2024-04-07T06:02:16.121000+00:00,9496,150,-2115,917,22,1232
2024-04-07T06:02:16.281000+00:00,9496,188,-2036,918,22,1232
2024-04-07T06:02:16.681000+00:00,9496,213,-1967,917,22,1232
2024-04-07T06:02:16.921000+00:00,9496,227,-1907,917,22,1232
2024-04-07T06:02:17.081000+00:00,9496,232,-1868,916,22,1232
2024-04-07T06:02:17.401000+00:00,9496,227,-1763,913,22,1232
2024-04-07T06:02:17.821000+00:00,9496,207,-1706,912,22,1232
2024-04-07T06:02:18.022000+00:00,9496,177,-1659,910,22,1232
2024-04-07T06:02:18.401000+00:00,9496,130,-1605,909,22,1232
2024-04-07T06:02:18.562000+00:00,9496,106,-1578,908,22,1232
2024-04-07T06:02:18.782000+00:00,9496,72,-1533,907,22,1232
2024-04-07T06:02:19.041000+00:00,9496,45,-1484,905,22,1232
2024-04-07T06:02:19.201000+00:00,9496,33,-1448,904,22,1232
2024-04-07T06:02:19.462000+00:00,9496,23,-1349,903,22,1232
2024-04-07T06:02:19.861000+00:00,9496,29,-1292,902,22,1232
2024-04-07T06:02:20.041000+00:00,9496,45,-1232,901,22,1232
2024-04-07T06:02:20.381000+00:00,9496,71,-1176,901,22,1232
2024-04-07T06:02:20.582000+00:00,9496,99,-1133,900,22,1232
2024-04-07T06:02:20.901000+00:00,9496,155,-1067,898,22,1232
2024-04-07T06:02:21.062000+00:00,9496,187,-1034,896,22,1232
2024-04-07T06:02:21.242000+00:00,9496,247,-972,893,22,1232
2024-04-07T06:02:21.702000+00:00,9496,347,-850,887,22,1232
2024-04-07T06:02:22.102000+00:00,9496,407,-754,882,22,1232
2024-04-07T06:02:22.281000+00:00,9496,447,-658,878,22,1232
2024-04-07T06:02:22.561000+00:00,9496,468,-576,873,22,1232
2024-04-07T06:02:22.921000+00:00,9496,488,-412,861,22,1232
2024-04-07T06:02:23.142000+00:00,9496,489,-293,853,22,1232
2024-04-07T06:02:23.361000+00:00,9496,473,-101,837,22,1232
2024-04-07T06:02:23.781000+00:00,9496,427,110,823,22,1232
2024-04-07T06:02:23.841000+00:00,9496,417,143,821,22,1232
2024-04-07T06:02:24.161000+00:00,9496,358,320,811,22,1232
2024-04-07T06:02:24.341000+00:00,9496,319,418,805,22,1232
2024-04-07T06:02:24.601000+00:00,9496,249,560,796,22,1232
2024-04-07T06:02:24.762000+00:00,9496,191,659,790,22,1232
2024-04-07T06:02:24.861000+00:00,9496,164,702,788,22,1232
2024-04-07T06:02:25.062000+00:00,9496,91,809,783,22,1232
2024-04-07T06:02:25.342000+00:00,9496,-24,953,776,22,1232
2024-04-07T06:02:25.622000+00:00,9496,-156,1090,771,22,1232
2024-04-07T06:02:25.801000+00:00,9496,-244,1178,767,22,1232
2024-04-07T06:02:25.982000+00:00,9496,-335,1265,763,22,1232
2024-04-07T06:02:26.262000+00:00,9496,-536,1438,754,22,1232
2024-04-07T06:02:26.601000+00:00,9496,-713,1589,748,22,1232
2024-04-07T06:02:26.921000+00:00,9496,-816,1676,744,22,1232
2024-04-07T06:02:27.222000+00:00,9496,-1059,1884,735,22,1232
2024-04-07T06:02:27.542000+00:00,9496,-1177,1985,731,22,1232
2024-04-07T06:02:27.842000+00:00,9496,-1357,2138,724,22,1232
2024-04-07T06:02:28.021000+00:00,9496,-1466,2231,720,22,1232
2024-04-07T06:02:28.242000+00:00,9496,-1600,2346,715,22,1232
2024-04-07T06:02:28.502000+00:00,9496,-1760,2483,709,22,1232
2024-04-07T06:02:28.702000+00:00,9496,-1885,2590,704,22,1232
2024-04-07T06:02:28.901000+00:00,9496,-2009,2697,700,22,1232
2024-04-07T06:02:29.001000+00:00,9496,-2072,2751,697,22,1232
2024-04-07T06:02:29.201000+00:00,9496,-2199,2858,693,22,1232
2024-04-07T06:02:30.061000+00:00,9496,-2753,3333,672,22,1232
2024-04-07T06:02:30.321000+00:00,9496,-2989,3536,664,22,1232
2024-04-07T06:02:30.641000+00:00,9496,-3135,3661,659,22,1232
2024-04-07T06:02:30.961000+00:00,9496,-3349,3843,650,22,1232
2024-04-07T06:02:31.161000+00:00,9496,-3627,4079,641,22,1232
2024-04-07T06:02:31.521000+00:00,9496,-3763,4193,636,22,1232
2024-04-07T06:02:31.681000+00:00,9496,-3872,4286,631,22,1232
2024-04-07T06:02:32.001000+00:00,9496,-4118,4494,623,22,1232
2024-04-07T06:02:32.321000+00:00,9496,-4310,4659,616,22,1232
2024-04-07T06:02:32.621000+00:00,9496,-4587,4894,606,22,1232
2024-04-07T06:02:32.942000+00:00,9496,-4754,5036,599,22,1232
2024-04-07T06:02:33.082000+00:00,9496,-4837,5108,597,22,1232
2024-04-07T06:02:33.421000+00:00,9496,-5165,5387,585,22,1232
2024-04-07T06:02:33.762000+00:00,9496,-5333,5527,579,22,1232
2024-04-07T06:02:34.082000+00:00,9496,-5610,5754,570,22,1232
2024-04-07T06:02:34.362000+00:00,9496,-5705,5829,567,22,1232
2024-04-07T06:02:34.702000+00:00,9496,-5956,5979,558,22,1232
2024-04-07T06:02:35.081000+00:00,9496,-6144,6033,552,22,1232
2024-04-07T06:02:35.302000+00:00,9496,-6283,6049,548,22,1232
2024-04-07T06:02:35.481000+00:00,9496,-6393,6047,546,22,1232
2024-04-07T06:02:35.681000+00:00,9496,-6513,6031,544,22,1232
2024-04-07T06:02:35.901000+00:00,9496,-6642,6001,542,22,1232
2024-04-07T06:02:36.101000+00:00,9496,-6793,5961,542,22,1232
2024-04-07T06:02:36.401000+00:00,9496,-6904,5925,542,22,1232
2024-04-07T06:02:36.721000+00:00,9496,-6994,5884,542,22,1232
2024-04-07T06:02:36.961000+00:00,9496,-7087,5825,543,22,1232
2024-04-07T06:02:37.161000+00:00,9496,-7150,5764,544,22,1232
2024-04-07T06:02:37.201000+00:00,9496,-7162,5751,544,22,1232
2024-04-07T06:02:37.421000+00:00,9496,-7216,5674,546,22,1232
2024-04-07T06:02:37.641000+00:00,9496,-7257,5591,547,22,1232
2024-04-07T06:02:37.882000+00:00,9496,-7286,5498,548,22,1232
2024-04-07T06:02:38.021000+00:00,9496,-7297,5444,550,22,1232
2024-04-07T06:02:38.382000+00:00,9496,-7306,5297,554,22,1232
2024-04-07T06:02:38.621000+00:00,9496,-7298,5216,556,22,1232
2024-04-07T06:02:38.821000+00:00,9496,-7280,5130,559,22,1232
2024-04-07T06:02:39.121000+00:00,9496,-7247,5042,562,22,1232
2024-04-07T06:02:39.361000+00:00,9496,-7175,4923,567,22,1232
2024-04-07T06:02:39.721000+00:00,9496,-7120,4860,568,22,1232
2024-04-07T06:02:39.902000+00:00,9496,-7069,4812,570,22,1232
2024-04-07T06:02:40.241000+00:00,9496,-6957,4727,572,22,1232
2024-04-07T06:02:40.422000+00:00,9496,-6862,4665,573,22,1232
2024-04-07T06:02:40.842000+00:00,9496,-6754,4599,575,22,1232
2024-04-07T06:02:41.061000+00:00,9496,-6672,4549,576,22,1232
2024-04-07T06:02:41.182000+00:00,9496,-6620,4520,577,22,1232
2024-04-07T06:02:41.442000+00:00,9496,-6504,4454,579,22,1232
2024-04-07T06:02:41.722000+00:00,9496,-6372,4381,582,22,1232
2024-04-07T06:02:42.001000+00:00,9496,-6236,4302,585,22,1232
2024-04-07T06:02:42.141000+00:00,9496,-6166,4260,586,22,1232
2024-04-07T06:02:42.441000+00:00,9496,-6018,4161,589,22,1232
2024-04-07T06:02:42.721000+00:00,9496,-5843,4027,593,22,1232
2024-04-07T06:02:43.002000+00:00,9496,-5743,3937,595,22,1232
2024-04-07T06:02:43.261000+00:00,9496,-5647,3831,594,22,1232
2024-04-07T06:02:43.582000+00:00,9496,-5544,3675,600,22,1232
2024-04-07T06:02:43.781000+00:00,9496,-5498,3570,602,22,1232
2024-04-07T06:02:43.981000+00:00,9496,-5452,3381,608,22,1232
2024-04-07T06:02:44.422000+00:00,9496,-5432,3143,616,22,1232
2024-04-07T06:02:44.741000+00:00,9496,-5423,3035,619,22,1232
2024-04-07T06:02:44.922000+00:00,9496,-5405,2933,624,22,1232
2024-04-07T06:02:45.101000+00:00,9496,-5383,2855,628,22,1232
2024-04-07T06:02:45.441000+00:00,9496,-5299,2685,637,22,1232
2024-04-07T06:02:45.701000+00:00,9496,-5234,2598,642,22,1232
2024-04-07T06:02:46.022000+00:00,9496,-5074,2453,654,22,1232
2024-04-07T06:02:46.461000+00:00,9496,-4896,2369,661,22,1232
2024-04-07T06:02:46.882000+00:00,9496,-4718,2316,669,22,1232
2024-04-07T06:02:47.242000+00:00,9496,-4584,2277,675,22,1232
2024-04-07T06:02:47.522000+00:00,9496,-4372,2215,686,22,1232
2024-04-07T06:02:47.782000+00:00,9496,-4279,2187,691,22,1232
2024-04-07T06:02:48.062000+00:00,9496,-4139,2126,698,22,1232
2024-04-07T06:02:48.302000+00:00,9496,-4040,2056,704,22,1232
2024-04-07T06:02:48.561000+00:00,9496,-3945,1965,709,22,1232
2024-04-07T06:02:48.781000+00:00,9496,-3865,1865,716,22,1232
2024-04-07T06:02:49.081000+00:00,9496,-3802,1755,722,22,1232
2024-04-07T06:02:49.341000+00:00,9496,-3755,1639,727,22,1232
2024-04-07T06:02:49.621000+00:00,9496,-3724,1507,733,22,1232
2024-04-07T06:02:49.781000+00:00,9496,-3714,1429,737,22,1232
2024-04-07T06:02:49.941000+00:00,9496,-3707,1348,740,22,1232
2024-04-07T06:02:50.122000+00:00,9496,-3702,1256,744,22,1232
2024-04-07T06:02:50.362000+00:00,9496,-3695,1123,749,22,1232
2024-04-07T06:02:50.581000+00:00,9496,-3686,1019,752,22,1232
2024-04-07T06:02:50.841000+00:00,9496,-3658,850,757,22,1232
2024-04-07T06:02:51.101000+00:00,9496,-3633,766,758,22,1232
2024-04-07T06:02:51.401000+00:00,9496,-3576,635,759,22,1232
2024-04-07T06:02:51.581000+00:00,9496,-3534,562,759,22,1232
2024-04-07T06:02:51.822000+00:00,9496,-3470,472,759,22,1232
2024-04-07T06:02:52.002000+00:00,9496,-3418,411,759,22,1232
2024-04-07T06:02:52.201000+00:00,9496,-3356,348,758,22,1232
2024-04-07T06:02:52.302000+00:00,9496,-3324,318,757,22,1232
2024-04-07T06:02:52.622000+00:00,9496,-3215,236,755,22,1232
2024-04-07T06:02:52.781000+00:00,9496,-3157,203,754,22,1232
2024-04-07T06:02:52.981000+00:00,9496,-3081,168,753,22,1232
2024-04-07T06:02:53.162000+00:00,9496,-3010,145,751,22,1232
2024-04-07T06:02:53.402000+00:00,9496,-2914,127,748,22,1232
2024-04-07T06:02:53.682000+00:00,9496,-2740,135,744,22,1232
2024-04-07T06:02:54.082000+00:00,9496,-2631,166,741,22,1232
2024-04-07T06:02:54.322000+00:00,9496,-2530,205,740,22,1232
2024-04-07T06:02:54.421000+00:00,9496,-2487,222,739,22,1232
2024-04-07T06:02:54.602000+00:00,9496,-2410,254,739,22,1232
2024-04-07T06:02:54.782000+00:00,9496,-2289,302,740,22,1232
2024-04-07T06:02:55.161000+00:00,9496,-2095,379,744,22,1232
2024-04-07T06:02:55.401000+00:00,9496,-1999,415,748,22,1232
2024-04-07T06:02:55.661000+00:00,9496,-1873,453,755,22,1232
2024-04-07T06:02:55.941000+00:00,9496,-1734,469,765,22,1232
2024-04-07T06:02:56.101000+00:00,9496,-1586,452,776,22,1232
2024-04-07T06:02:56.421000+00:00,9496,-1499,424,783,22,1232
2024-04-07T06:02:56.801000+00:00,9496,-1326,331,797,22,1232
2024-04-07T06:02:57.001000+00:00,9496,-1244,267,803,22,1232
2024-04-07T06:02:57.162000+00:00,9496,-1178,201,810,22,1232
2024-04-07T06:02:57.321000+00:00,9496,-1132,142,814,22,1232
2024-04-07T06:02:57.581000+00:00,9496,-1038,-18,828,22,1232
2024-04-07T06:02:57.941000+00:00,9496,-970,-162,839,22,1232
2024-04-07T06:02:59.082000+00:00,9496,-748,-801,872,22,1232
2024-04-07T06:02:59.301000+00:00,9496,-724,-934,876,22,1232
2024-04-07T06:02:59.402000+00:00,9496,-716,-997,877,22,1232
2024-04-07T06:02:59.682000+00:00,9496,-701,-1180,881,22,1232
2024-04-07T06:02:59.861000+00:00,9496,-698,-1300,882,22,1232
2024-04-07T06:03:00.121000+00:00,9496,-704,-1476,881,22,1232
2024-04-07T06:03:00.302000+00:00,9496,-714,-1599,880,22,1232
2024-04-07T06:03:00.582000+00:00,9496,-749,-1790,878,22,1232
2024-04-07T06:03:00.782000+00:00,9496,-812,-1980,877,22,1232
