driver,throttle,brake,n_gear,mds_x,mds_y,driver_name
22,67.31563915012191,2.792058516196443,4.912323232323232,0.24084736975785645,-0.2836365852710145,Tsunoda
22,67.4796795541623,2.18599791013584,4.906464646464647,0.24016451700035055,-0.29479374511429174,Tsunoda
22,67.64371995820271,1.5799373040752305,4.900606060606061,0.23942766530192605,-0.30610374396791457,Tsunoda
22,61.63586206896545,1.8613723441309706,4.9,0.29182645674415564,-0.2720318150842877,Tsunoda
22,54.91586206896549,2.2452107279693507,4.9,0.3502656068243369,-0.23521859947530235,Tsunoda
22,48.195862068965454,2.629049111807735,4.9,0.410366854202641,-0.20565608452608455,Tsunoda
22,42.30269592476486,2.4764890282131664,4.9,0.4646630764423276,-0.19293009748722123,Tsunoda
22,37.295423197492106,1.7492163009404365,4.9,0.5123998634734099,-0.19814963769084526,Tsunoda
22,32.288150470219406,1.0219435736677145,4.9,0.5610672233770242,-0.20642390087789195,Tsunoda
22,27.8969975618252,0.3782654127481865,4.9,0.6040445756925,-0.21692609941556049,Tsunoda
22,31.823462208289822,0.863113897596667,4.9,0.565606457989877,-0.20948679682097276,Tsunoda
22,35.74992685475445,1.3479623824451477,4.9,0.5274011359979195,-0.20426001663198737,Tsunoda
22,39.676391501219115,1.8328108672936334,4.9,0.4895582821728126,-0.20072479049286937,Tsunoda
22,44.135994427028926,1.6161616161616115,4.9,0.44764238572136833,-0.21464203873258303,Tsunoda
22,48.876196447230974,1.0303030303030227,4.9,0.40406512102751385,-0.23876141530154327,Tsunoda
22,53.61639846743297,0.44444444444444087,4.9,0.3617275492469435,-0.2652386301297398,Tsunoda
22,57.67498432601883,0.11215604319053067,4.89775687913619,0.3264912814571273,-0.28678948842727925,Tsunoda
22,59.59134796238246,0.5768025078369916,4.888463949843261,0.31194766124573675,-0.2881302593019004,Tsunoda
22,61.50771159874608,1.0414489724834524,4.879171020550332,0.29741900839545626,-0.2913780458997915,Tsunoda
22,63.42407523510972,1.5060954371299184,4.8698780912574025,0.28341410302681896,-0.29528188457612686,Tsunoda
22,60.74959247648898,2.121212121212119,4.923615464994776,0.29421160936283414,-0.25719546796599924,Tsunoda
22,57.11868338557987,2.767676767676769,4.990484151863463,0.31057320402448363,-0.21280632513908032,Tsunoda
22,53.4877742946708,3.4141414141414126,5.057352838732149,0.32726021322421595,-0.17236148383902714,Tsunoda
22,56.69030303030315,3.3333333333333144,5.24727272727273,0.2518405143299193,-0.14420297094328885,Tsunoda
22,69.57353535353553,2.2222222222222014,5.611515151515156,0.05180100498210135,-0.13483917357626482,Tsunoda
22,82.45676767676777,1.1111111111111005,5.975757575757578,-0.14544855158733871,-0.12133697189695501,Tsunoda
22,95.34,0.0,6.34,-0.3452739053968018,-0.12953960970814812,Tsunoda
